,body_bytes_sent,request_length,request_time,upstream_response_time,network_receive_bytes_per_second,network_transmit_bytes_per_second,DELETE,GET,POST,PUT,available_request,error_request,HTTP/1.0,HTTP/1.1,valid_user_agent,supicious_user_agent,cluster_kmeans
45089,13666,150,0.01,0.011,1020271.6582673384,1440011.1991040716,0,1,0,0,1,0,0,1,0,1,normal
45090,98,296,0.01,0.01,1020271.6582673384,1440011.1991040716,0,0,0,1,1,0,0,1,0,1,normal
45091,100,242,0.014,0.015,1020271.6582673384,1440011.1991040716,0,0,1,0,1,0,0,1,0,1,normal
45092,13766,150,0.008,0.009,1020271.6582673384,1440011.1991040716,0,1,0,0,1,0,0,1,0,1,normal
45093,2,209,0.007,0.008,1020271.6582673384,1440011.1991040716,1,0,0,0,1,0,0,1,0,1,normal
45094,13678,150,0.112,0.112,1020271.6582673384,1440011.1991040716,0,1,0,0,1,0,0,1,0,1,normal
45095,13678,150,0.008,0.008,1020271.6582673384,1440011.1991040716,0,1,0,0,1,0,0,1,0,1,normal
45096,97,295,0.01,0.01,1020271.6582673384,1440011.1991040716,0,0,0,1,1,0,0,1,0,1,normal
45097,13677,150,0.008,0.008,1020271.6582673384,1440011.1991040716,0,1,0,0,1,0,0,1,0,1,normal
45098,100,242,0.013,0.013,1020271.6582673384,1440011.1991040716,0,0,1,0,1,0,0,1,0,1,normal
45099,88,230,0.012,0.012,1020271.6582673384,1440011.1991040716,0,0,1,0,1,0,0,1,0,1,normal
45100,88,230,0.013,0.013,1020271.6582673384,1440011.1991040716,0,0,1,0,1,0,0,1,0,1,normal
45101,91,233,0.009,0.009,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45102,14048,150,0.009,0.009,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45103,88,286,0.01,0.009,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45104,14049,150,0.011,0.011,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45105,101,299,0.012,0.011,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45106,14050,150,0.015,0.015,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45107,94,292,0.01,0.011,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45108,14051,150,0.011,0.012,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45109,2,209,0.008,0.008,973924.8,1376097.9200000002,1,0,0,0,1,0,0,1,0,1,normal
45110,13951,150,0.008,0.008,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45111,13951,150,0.011,0.012,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45112,89,287,0.012,0.011,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45113,97,239,0.012,0.012,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45114,87,229,0.011,0.011,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45115,14138,150,0.007,0.007,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45116,2,209,0.008,0.007,973924.8,1376097.9200000002,1,0,0,0,1,0,0,1,0,1,normal
45117,14040,150,0.007,0.007,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45118,14040,150,0.008,0.008,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45119,2,209,0.009,0.01,973924.8,1376097.9200000002,1,0,0,0,1,0,0,1,0,1,normal
45120,13952,150,0.008,0.008,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45121,2,209,0.009,0.008,973924.8,1376097.9200000002,1,0,0,0,1,0,0,1,0,1,normal
45122,13862,150,0.008,0.008,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45123,100,298,0.01,0.009,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45124,13863,150,0.01,0.011,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45125,89,287,0.009,0.01,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45126,95,237,0.01,0.01,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45127,88,230,0.012,0.011,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45128,14049,150,0.008,0.007,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45129,14049,150,0.013,0.012,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45130,2,209,0.007,0.007,973924.8,1376097.9200000002,1,0,0,0,1,0,0,1,0,1,normal
45131,87,229,0.01,0.009,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45132,14042,150,0.008,0.008,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45133,86,284,0.009,0.009,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45134,14041,150,0.012,0.011,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45135,14041,150,0.012,0.012,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45136,87,285,0.015,0.016,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45137,88,286,0.016,0.016,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45138,88,230,0.011,0.011,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45139,14128,150,0.008,0.008,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45140,14128,150,0.01,0.01,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45141,92,290,0.014,0.013,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45142,91,233,0.013,0.014,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45143,14219,150,0.009,0.01,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45144,100,298,0.01,0.01,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45145,14220,150,0.008,0.008,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45146,2,209,0.01,0.01,973924.8,1376097.9200000002,1,0,0,0,1,0,0,1,0,1,normal
45147,87,229,0.011,0.01,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45148,14217,150,0.008,0.007,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45149,94,292,0.011,0.01,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45150,87,229,0.009,0.01,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45151,87,229,0.012,0.011,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45152,14392,150,0.008,0.008,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45153,14392,150,0.009,0.009,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45154,14392,150,0.01,0.01,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45155,14304,150,0.011,0.011,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45156,2,209,0.009,0.008,973924.8,1376097.9200000002,1,0,0,0,1,0,0,1,0,1,normal
45157,14304,150,0.009,0.008,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45158,14304,150,0.007,0.007,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45159,89,287,0.009,0.01,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45160,89,231,0.015,0.014,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45161,14395,150,0.044,0.044,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45162,2,209,0.008,0.008,973924.8,1376097.9200000002,1,0,0,0,1,0,0,1,0,1,normal
45163,14299,150,0.011,0.012,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45164,14299,150,0.009,0.009,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45165,2,209,0.009,0.008,973924.8,1376097.9200000002,1,0,0,0,1,0,0,1,0,1,normal
45166,95,293,0.014,0.013,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45167,14211,150,0.011,0.011,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45168,2,209,0.008,0.009,973924.8,1376097.9200000002,1,0,0,0,1,0,0,1,0,1,normal
45169,86,228,0.013,0.013,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45170,14198,150,0.008,0.008,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45171,14100,150,0.013,0.014,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45172,96,238,0.012,0.012,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45173,14197,150,0.006,0.007,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45174,86,284,0.008,0.009,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45175,14196,150,0.01,0.009,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45176,87,285,0.012,0.012,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45177,98,240,0.011,0.011,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45178,14294,150,0.007,0.007,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45179,2,209,0.013,0.013,973924.8,1376097.9200000002,1,0,0,0,1,0,0,1,0,1,normal
45180,2,209,0.008,0.007,973924.8,1376097.9200000002,1,0,0,0,1,0,0,1,0,1,normal
45181,14206,150,0.008,0.008,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45182,93,291,0.007,0.008,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45183,94,236,0.011,0.011,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45184,14300,150,0.009,0.009,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45185,88,286,0.013,0.013,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45186,90,232,0.011,0.011,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45187,2,209,0.009,0.009,973924.8,1376097.9200000002,1,0,0,0,1,0,0,1,0,1,normal
45188,14390,150,0.009,0.008,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45189,14289,150,0.006,0.007,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45190,88,230,0.01,0.01,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45191,14378,150,0.007,0.006,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45192,2,209,0.012,0.011,973924.8,1376097.9200000002,1,0,0,0,1,0,0,1,0,1,normal
45193,14289,150,0.008,0.009,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45194,14289,150,0.008,0.008,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45195,85,283,0.009,0.01,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45196,14289,150,0.009,0.008,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45197,88,230,0.013,0.013,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45198,14377,150,0.007,0.008,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45199,99,297,0.01,0.009,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45200,14376,150,0.008,0.007,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45201,14376,150,0.007,0.008,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45202,14376,150,0.008,0.007,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45203,2,209,0.013,0.012,973924.8,1376097.9200000002,1,0,0,0,1,0,0,1,0,1,normal
45204,102,244,0.01,0.01,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45205,95,237,0.018,0.017,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45206,88,230,0.025,0.025,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45207,87,229,0.014,0.013,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45208,91,233,0.01,0.01,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45209,14754,150,0.009,0.009,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45210,100,242,0.013,0.013,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45211,2,209,0.007,0.008,973924.8,1376097.9200000002,1,0,0,0,1,0,0,1,0,1,normal
45212,14755,150,0.006,0.007,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45213,101,299,0.011,0.012,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45214,14754,150,0.009,0.008,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45215,88,286,0.009,0.01,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45216,90,232,0.011,0.011,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45217,86,284,0.01,0.011,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45218,14844,150,0.008,0.007,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45219,14845,150,0.008,0.008,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45220,90,288,0.008,0.008,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45221,14844,150,0.01,0.009,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45222,2,209,0.008,0.008,973924.8,1376097.9200000002,1,0,0,0,1,0,0,1,0,1,normal
45223,14747,150,0.009,0.009,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45224,14747,150,0.008,0.008,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45225,14747,150,0.007,0.006,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45226,93,291,0.011,0.01,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45227,86,228,0.014,0.014,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45228,14833,150,0.011,0.01,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45229,86,284,0.01,0.011,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45230,88,230,0.009,0.009,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45231,14923,150,0.009,0.009,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45232,87,229,0.009,0.009,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45233,86,228,0.009,0.01,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45234,15098,150,0.007,0.008,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45235,87,285,0.012,0.012,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45236,101,243,0.01,0.011,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45237,15288,150,0.012,0.012,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45238,15288,150,0.009,0.009,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45239,88,230,0.013,0.013,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45240,95,237,0.01,0.009,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45241,99,297,0.014,0.014,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45242,15385,150,0.008,0.009,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45243,88,286,0.009,0.009,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45244,15386,150,0.011,0.011,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45245,93,291,0.014,0.013,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45246,15387,150,0.007,0.008,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45247,88,286,0.019,0.02,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45248,15386,150,0.013,0.013,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45249,89,231,0.015,0.016,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45250,2,209,0.01,0.011,973924.8,1376097.9200000002,1,0,0,0,1,0,0,1,0,1,normal
45251,95,237,0.011,0.012,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45252,15471,150,0.01,0.009,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45253,84,282,0.014,0.014,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45254,93,235,0.021,0.021,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45255,89,231,0.014,0.013,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45256,15654,150,0.011,0.01,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45257,2,209,0.008,0.008,973924.8,1376097.9200000002,1,0,0,0,1,0,0,1,0,1,normal
45258,15554,150,0.012,0.012,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45259,88,286,0.012,0.012,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45260,15553,150,0.01,0.011,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45261,15553,150,0.009,0.009,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45262,2,209,0.009,0.009,973924.8,1376097.9200000002,1,0,0,0,1,0,0,1,0,1,normal
45263,15456,150,0.012,0.012,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45264,15456,150,0.009,0.009,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45265,15456,150,0.008,0.009,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45266,91,289,0.013,0.013,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45267,94,292,0.017,0.018,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45268,90,232,0.013,0.013,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45269,15547,150,0.011,0.011,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45270,2,209,0.009,0.008,973924.8,1376097.9200000002,1,0,0,0,1,0,0,1,0,1,normal
45271,15451,150,0.008,0.008,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45272,15451,150,0.007,0.008,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45273,15451,150,0.012,0.012,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45274,15451,150,0.008,0.007,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45275,88,230,0.012,0.012,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45276,15540,150,0.009,0.009,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45277,98,296,0.012,0.013,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45278,15539,150,0.008,0.008,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45279,15539,150,0.011,0.011,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45280,87,229,0.013,0.014,973924.8,1376097.9200000002,0,0,1,0,1,0,0,1,0,1,normal
45281,88,286,0.012,0.012,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45282,15628,150,0.01,0.009,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45283,98,296,0.011,0.011,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45284,15627,150,0.009,0.01,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45285,2,209,0.011,0.01,973924.8,1376097.9200000002,1,0,0,0,1,0,0,1,0,1,normal
45286,89,287,0.013,0.012,973924.8,1376097.9200000002,0,0,0,1,1,0,0,1,0,1,normal
45287,15537,150,0.012,0.012,973924.8,1376097.9200000002,0,1,0,0,1,0,0,1,0,1,normal
45288,15538,150,0.009,0.009,809885.5908472677,1146641.1712937034,0,1,0,0,1,0,0,1,0,1,normal
45289,2,209,0.009,0.009,809885.5908472677,1146641.1712937034,1,0,0,0,1,0,0,1,0,1,normal
45290,86,228,0.014,0.014,809885.5908472677,1146641.1712937034,0,0,1,0,1,0,0,1,0,1,normal
45291,15529,150,0.01,0.011,809885.5908472677,1146641.1712937034,0,1,0,0,1,0,0,1,0,1,normal
45292,89,287,0.012,0.012,809885.5908472677,1146641.1712937034,0,0,0,1,1,0,0,1,0,1,normal
45293,86,228,0.011,0.012,809885.5908472677,1146641.1712937034,0,0,1,0,1,0,0,1,0,1,normal
45294,15617,150,0.014,0.014,809885.5908472677,1146641.1712937034,0,1,0,0,1,0,0,1,0,1,normal
45295,15617,150,0.012,0.012,809885.5908472677,1146641.1712937034,0,1,0,0,1,0,0,1,0,1,normal
45296,93,235,0.011,0.012,809885.5908472677,1146641.1712937034,0,0,1,0,1,0,0,1,0,1,normal
45297,15711,150,0.007,0.007,809885.5908472677,1146641.1712937034,0,1,0,0,1,0,0,1,0,1,normal
45298,2,209,0.011,0.01,809885.5908472677,1146641.1712937034,1,0,0,0,1,0,0,1,0,1,normal
45299,102,244,0.011,0.011,809885.5908472677,1146641.1712937034,0,0,1,0,1,0,0,1,0,1,normal
45300,15714,150,0.008,0.009,809885.5908472677,1146641.1712937034,0,1,0,0,1,0,0,1,0,1,normal
45301,2,209,0.006,0.007,809885.5908472677,1146641.1712937034,1,0,0,0,1,0,0,1,0,1,normal
45302,101,243,0.01,0.011,809885.5908472677,1146641.1712937034,0,0,1,0,1,0,0,1,0,1,normal
45303,15721,150,0.008,0.007,809885.5908472677,1146641.1712937034,0,1,0,0,1,0,0,1,0,1,normal
45304,2,209,0.008,0.008,809885.5908472677,1146641.1712937034,1,0,0,0,1,0,0,1,0,1,normal
45305,15633,150,0.008,0.008,809885.5908472677,1146641.1712937034,0,1,0,0,1,0,0,1,0,1,normal
45306,2,209,0.007,0.007,809885.5908472677,1146641.1712937034,1,0,0,0,1,0,0,1,0,1,normal
45307,15531,150,0.009,0.008,809885.5908472677,1146641.1712937034,0,1,0,0,1,0,0,1,0,1,normal
45308,98,240,0.011,0.011,809885.5908472677,1146641.1712937034,0,0,1,0,1,0,0,1,0,1,normal
45309,100,242,0.012,0.012,809885.5908472677,1146641.1712937034,0,0,1,0,1,0,0,1,0,1,normal
45310,15820,150,0.007,0.008,809885.5908472677,1146641.1712937034,0,1,0,0,1,0,0,1,0,1,normal
45311,15820,150,0.008,0.009,809885.5908472677,1146641.1712937034,0,1,0,0,1,0,0,1,0,1,normal
45312,2,209,0.008,0.008,809885.5908472677,1146641.1712937034,1,0,0,0,1,0,0,1,0,1,normal
45313,88,230,0.01,0.01,809885.5908472677,1146641.1712937034,0,0,1,0,1,0,0,1,0,1,normal
45314,15731,150,0.009,0.008,809885.5908472677,1146641.1712937034,0,1,0,0,1,0,0,1,0,1,normal
45315,15643,150,0.008,0.007,809885.5908472677,1146641.1712937034,0,1,0,0,1,0,0,1,0,1,normal
45316,2,209,0.009,0.009,809885.5908472677,1146641.1712937034,1,0,0,0,1,0,0,1,0,1,normal
45317,94,236,0.03,0.029,809885.5908472677,1146641.1712937034,0,0,1,0,1,0,0,1,0,1,normal
45318,15738,150,0.009,0.009,809885.5908472677,1146641.1712937034,0,1,0,0,1,0,0,1,0,1,normal
45319,15738,150,0.007,0.008,809885.5908472677,1146641.1712937034,0,1,0,0,1,0,0,1,0,1,normal
45320,15738,150,0.008,0.008,809885.5908472677,1146641.1712937034,0,1,0,0,1,0,0,1,0,1,normal
45321,15738,150,0.008,0.007,809885.5908472677,1146641.1712937034,0,1,0,0,1,0,0,1,0,1,normal
45322,90,288,0.008,0.008,809885.5908472677,1146641.1712937034,0,0,0,1,1,0,0,1,0,1,normal
45323,15739,150,0.006,0.006,809885.5908472677,1146641.1712937034,0,1,0,0,1,0,0,1,0,1,normal
45324,101,299,0.011,0.012,809885.5908472677,1146641.1712937034,0,0,0,1,1,0,0,1,0,1,normal
45325,86,228,0.009,0.01,809885.5908472677,1146641.1712937034,0,0,1,0,1,0,0,1,0,1,normal
45326,88,286,0.011,0.011,809885.5908472677,1146641.1712937034,0,0,0,1,1,0,0,1,0,1,normal
45327,15827,150,0.009,0.009,809885.5908472677,1146641.1712937034,0,1,0,0,1,0,0,1,0,1,normal
45328,15828,150,0.009,0.009,809885.5908472677,1146641.1712937034,0,1,0,0,1,0,0,1,0,1,normal
45329,87,285,0.009,0.01,809885.5908472677,1146641.1712937034,0,0,0,1,1,0,0,1,0,1,normal
45330,15829,150,0.01,0.01,809885.5908472677,1146641.1712937034,0,1,0,0,1,0,0,1,0,1,normal
45331,15829,150,0.014,0.015,809885.5908472677,1146641.1712937034,0,1,0,0,1,0,0,1,0,1,normal
45332,2,209,0.014,0.015,809885.5908472677,1146641.1712937034,1,0,0,0,1,0,0,1,0,1,normal
45333,15740,150,0.008,0.009,809885.5908472677,1146641.1712937034,0,1,0,0,1,0,0,1,0,1,normal
45334,15740,150,0.007,0.008,809885.5908472677,1146641.1712937034,0,1,0,0,1,0,0,1,0,1,normal
45335,87,285,0.011,0.011,809885.5908472677,1146641.1712937034,0,0,0,1,1,0,0,1,0,1,normal
45336,15739,150,0.009,0.01,809885.5908472677,1146641.1712937034,0,1,0,0,1,0,0,1,0,1,normal
45337,88,230,0.012,0.013,809885.5908472677,1146641.1712937034,0,0,1,0,1,0,0,1,0,1,normal
45338,15828,150,0.007,0.006,809885.5908472677,1146641.1712937034,0,1,0,0,1,0,0,1,0,1,normal
45339,102,300,0.011,0.011,809885.5908472677,1146641.1712937034,0,0,0,1,1,0,0,1,0,1,normal
45340,15829,150,0.008,0.009,809885.5908472677,1146641.1712937034,0,1,0,0,1,0,0,1,0,1,normal
45341,86,228,0.009,0.009,809885.5908472677,1146641.1712937034,0,0,1,0,1,0,0,1,0,1,normal
45342,15916,150,0.008,0.009,809885.5908472677,1146641.1712937034,0,1,0,0,1,0,0,1,0,1,normal
45343,15916,150,0.008,0.009,809885.5908472677,1146641.1712937034,0,1,0,0,1,0,0,1,0,1,normal
45344,2,209,0.008,0.008,809885.5908472677,1146641.1712937034,1,0,0,0,1,0,0,1,0,1,normal
45345,15829,150,0.009,0.009,809885.5908472677,1146641.1712937034,0,1,0,0,1,0,0,1,0,1,normal
45346,15829,150,0.008,0.008,809885.5908472677,1146641.1712937034,0,1,0,0,1,0,0,1,0,1,normal
45347,88,286,0.012,0.012,809885.5908472677,1146641.1712937034,0,0,0,1,1,0,0,1,0,1,normal
45348,15830,150,0.008,0.008,809885.5908472677,1146641.1712937034,0,1,0,0,1,0,0,1,0,1,normal
